ar,smasvaedi,kyn,aldursflokkur,fjoldi
2023,3205,1,80-84 ára,9
2023,3305,1,80-84 ára,16
2023,1805,1,80-84 ára,53
2023,1201,1,80-84 ára,19
2023,3504,2,80-84 ára,34
2023,3204,2,80-84 ára,30
2023,2903,2,80-84 ára,40
2023,3302,2,80-84 ára,21
2023,304,2,80-84 ára,41
2023,101,2,80-84 ára,8
2023,1302,2,80-84 ára,11
2023,2705,1,80-84 ára,14
2023,3403,2,80-84 ára,46
2023,1701,1,80-84 ára,23
2023,3404,1,80-84 ára,10
2023,1702,2,80-84 ára,48
2023,1205,1,80-84 ára,14
2023,903,1,80-84 ára,8
2023,101,1,80-84 ára,2
2023,2704,1,80-84 ára,10
2023,3402,2,80-84 ára,10
2023,605,1,80-84 ára,39
2023,2201,2,80-84 ára,38
2023,2702,2,80-84 ára,57
2023,1903,1,80-84 ára,23
2023,3203,2,80-84 ára,26
2023,4003,2,80-84 ára,18
2023,1502,1,80-84 ára,33
2023,4204,2,80-84 ára,13
2023,207,1,80-84 ára,2
2023,1404,1,80-84 ára,8
2023,1005,2,80-84 ára,5
2023,1303,1,80-84 ára,18
2023,2302,1,80-84 ára,21
2023,2703,1,80-84 ára,14
2023,102,2,80-84 ára,12
2023,202,1,80-84 ára,3
2023,2501,2,80-84 ára,13
2023,2102,1,80-84 ára,15
2023,1206,1,80-84 ára,9
2023,1305,1,80-84 ára,4
2023,1602,2,80-84 ára,13
2023,2402,2,80-84 ára,12
2023,801,1,80-84 ára,15
2023,2006,2,80-84 ára,18
2023,2804,1,80-84 ára,31
2023,1101,2,80-84 ára,6
2023,1801,2,80-84 ára,14
2023,707,1,80-84 ára,4
2023,3305,2,80-84 ára,24
2023,2105,1,80-84 ára,13
2023,1006,1,80-84 ára,20
2023,2401,2,80-84 ára,10
2023,3903,1,80-84 ára,4
2023,1202,1,80-84 ára,6
2023,1004,1,80-84 ára,9
2023,301,1,80-84 ára,11
2023,2404,2,80-84 ára,11
2023,2005,1,80-84 ára,13
2023,1809,2,80-84 ára,6
2023,1104,1,80-84 ára,10
2023,1203,2,80-84 ára,27
2023,3804,1,80-84 ára,15
2023,2104,1,80-84 ára,5
2023,3704,1,80-84 ára,8
2023,2402,1,80-84 ára,10
2023,4001,1,80-84 ára,19
2023,3006,2,80-84 ára,29
2023,2901,2,80-84 ára,15
2023,1001,2,80-84 ára,8
2023,2008,2,80-84 ára,2
2023,2007,2,80-84 ára,9
2023,2101,2,80-84 ára,41
2023,2701,1,80-84 ára,13
2023,504,2,80-84 ára,10
2023,4103,2,80-84 ára,14
2023,2801,2,80-84 ára,13
2023,301,2,80-84 ára,11
2023,1205,2,80-84 ára,16
2023,3004,1,80-84 ára,7
2023,3202,2,80-84 ára,25
2023,807,1,80-84 ára,9
2023,402,1,80-84 ára,4
2023,604,2,80-84 ára,8
2023,1811,2,80-84 ára,7
2023,2205,2,80-84 ára,11
2023,2405,2,80-84 ára,9
2023,3105,1,80-84 ára,8
2023,3105,2,80-84 ára,4
2023,2005,2,80-84 ára,11
2023,207,2,80-84 ára,8
2023,708,1,80-84 ára,6
2023,2106,2,80-84 ára,34
2023,1203,1,80-84 ára,22
2023,1403,2,80-84 ára,4
2023,603,1,80-84 ára,4
2023,3901,2,80-84 ára,16
2023,2705,2,80-84 ára,12
2023,1704,2,80-84 ára,33
2023,3802,1,80-84 ára,9
2023,705,2,80-84 ára,27
2023,706,1,80-84 ára,11
2023,1501,1,80-84 ára,16
2023,1810,1,80-84 ára,10
2023,2502,1,80-84 ára,16
2023,902,2,80-84 ára,45
2023,2503,1,80-84 ára,23
2023,1808,2,80-84 ára,28
2023,1706,1,80-84 ára,22
2023,3503,2,80-84 ára,19
2023,2406,2,80-84 ára,11
2023,2504,1,80-84 ára,22
2023,1502,2,80-84 ára,29
2023,1803,1,80-84 ára,7
2023,1903,2,80-84 ára,34
2023,2201,1,80-84 ára,45
2023,4203,2,80-84 ára,10
2023,2403,1,80-84 ára,26
2023,1902,2,80-84 ára,4
2023,3205,2,80-84 ára,10
2023,1803,2,80-84 ára,9
2023,2502,2,80-84 ára,14
2023,1602,1,80-84 ára,12
2023,1809,1,80-84 ára,9
2023,702,1,80-84 ára,12
2023,805,2,80-84 ára,17
2023,202,2,80-84 ára,2
2023,2601,2,80-84 ára,24
2023,1002,1,80-84 ára,9
2023,1801,1,80-84 ára,17
2023,2204,2,80-84 ára,15
2023,4002,1,80-84 ára,23
2023,2103,2,80-84 ára,29
2023,3401,2,80-84 ára,19
2023,401,2,80-84 ára,15
2023,2803,1,80-84 ára,29
2023,3701,1,80-84 ára,10
2023,2002,2,80-84 ára,20
2023,3703,1,80-84 ára,24
2023,602,2,80-84 ára,21
2023,1003,2,80-84 ára,14
2023,706,2,80-84 ára,14
2023,1601,2,80-84 ára,4
2023,604,1,80-84 ára,8
2023,3002,1,80-84 ára,2
2023,3602,1,80-84 ára,22
2023,901,1,80-84 ára,20
2023,904,2,80-84 ára,9
2023,2002,1,80-84 ára,8
2023,703,2,80-84 ára,20
2023,2007,1,80-84 ára,6
2023,2202,2,80-84 ára,5
2023,2802,2,80-84 ára,11
2023,1504,1,80-84 ára,8
2023,904,1,80-84 ára,10
2023,3502,2,80-84 ára,20
2023,404,2,80-84 ára,34
2023,1301,2,80-84 ára,14
2023,3703,2,80-84 ára,33
2023,1002,2,80-84 ára,8
2023,503,2,80-84 ára,32
2023,701,2,80-84 ára,107
2023,2403,2,80-84 ára,35
2023,303,1,80-84 ára,13
2023,1501,2,80-84 ára,16
2023,2407,2,80-84 ára,1
2023,1804,2,80-84 ára,14
2023,1403,1,80-84 ára,3
2023,1810,2,80-84 ára,14
2023,2008,1,80-84 ára,6
2023,1802,1,80-84 ára,15
2023,4102,2,80-84 ára,30
2023,3501,2,80-84 ára,15
2023,2702,1,80-84 ára,44
2023,1302,1,80-84 ára,8
2023,1706,2,80-84 ára,19
2023,501,1,80-84 ára,42
2023,1807,1,80-84 ára,4
2023,807,2,80-84 ára,19
2023,1206,2,80-84 ára,8
2023,1802,2,80-84 ára,9
2023,1705,1,80-84 ára,20
2023,504,1,80-84 ára,6
2023,1102,1,80-84 ára,15
2023,2303,1,80-84 ára,14
2023,204,1,80-84 ára,10
2023,205,1,80-84 ára,3
2023,2904,2,80-84 ára,12
2023,3402,1,80-84 ára,9
2023,805,1,80-84 ára,9
2023,1808,1,80-84 ára,27
2023,1204,1,80-84 ára,11
2023,3003,2,80-84 ára,4
2023,2901,1,80-84 ára,15
2023,1603,2,80-84 ára,14
2023,3103,1,80-84 ára,13
2023,3301,1,80-84 ára,11
2023,304,1,80-84 ára,28
2023,1104,2,80-84 ára,14
2023,3903,2,80-84 ára,7
2023,3801,2,80-84 ára,21
2023,2001,2,80-84 ára,18
2023,4002,2,80-84 ára,24
2023,2101,1,80-84 ára,14
2023,601,2,80-84 ára,56
2023,707,2,80-84 ára,11
2023,3502,1,80-84 ára,20
2023,1705,2,80-84 ára,17
2023,1702,1,80-84 ára,28
2023,4103,1,80-84 ára,20
2023,1302,2,85-89 ára,4
2023,3701,2,85-89 ára,8
2023,404,2,85-89 ára,16
2023,3703,1,85-89 ára,18
2023,2701,1,85-89 ára,3
2023,1206,1,85-89 ára,6
2023,1201,1,85-89 ára,9
2023,3802,1,85-89 ára,6
2023,903,2,85-89 ára,2
2023,2801,1,85-89 ára,14
2023,1901,2,85-89 ára,16
2023,2402,2,85-89 ára,2
2023,802,2,85-89 ára,6
2023,2903,1,85-89 ára,14
2023,706,1,85-89 ára,3
2023,904,1,85-89 ára,1
2023,3101,2,85-89 ára,4
2023,702,1,85-89 ára,7
2023,901,2,85-89 ára,8
2023,102,1,85-89 ára,5
2023,207,1,85-89 ára,3
2023,2703,2,85-89 ára,10
2023,2406,1,85-89 ára,3
2023,4202,1,85-89 ára,10
2023,705,2,85-89 ára,12
2023,704,1,85-89 ára,10
2023,4001,2,85-89 ára,7
2023,3103,1,85-89 ára,7
2023,1811,1,85-89 ára,3
2023,3502,2,85-89 ára,11
2023,2101,1,85-89 ára,20
2023,604,2,85-89 ára,4
2023,2705,1,85-89 ára,12
2023,1806,1,85-89 ára,9
2023,2004,1,85-89 ára,6
2023,1303,1,85-89 ára,9
2023,1602,1,85-89 ára,6
2023,805,1,85-89 ára,6
2023,3603,2,85-89 ára,12
2023,403,1,85-89 ára,2
2023,2003,2,85-89 ára,10
2023,402,2,85-89 ára,4
2023,2403,2,85-89 ára,22
2023,1702,2,85-89 ára,64
2023,301,1,85-89 ára,6
2023,2007,2,85-89 ára,9
2023,1903,1,85-89 ára,27
2023,3903,1,85-89 ára,7
2023,2001,1,85-89 ára,8
2023,1705,2,85-89 ára,2
2023,1805,2,85-89 ára,63
2023,1302,1,85-89 ára,4
2023,2801,2,85-89 ára,13
2023,2501,1,85-89 ára,13
2023,208,2,85-89 ára,31
2023,3302,2,85-89 ára,16
2023,2005,1,85-89 ára,11
2023,2901,2,85-89 ára,2
2023,1305,2,85-89 ára,1
2023,1904,1,85-89 ára,3
2023,1504,2,85-89 ára,11
2023,1102,1,85-89 ára,4
2023,303,2,85-89 ára,8
2023,401,1,85-89 ára,5
2023,1501,1,85-89 ára,9
2023,3401,1,85-89 ára,11
2023,3403,1,85-89 ára,18
2023,4102,1,85-89 ára,13
2023,708,1,85-89 ára,8
2023,405,2,85-89 ára,6
2023,604,1,85-89 ára,4
2023,1809,2,85-89 ára,5
2023,3203,1,85-89 ára,14
2023,2101,2,85-89 ára,41
2023,3902,2,85-89 ára,7
2023,601,2,85-89 ára,37
2023,806,1,85-89 ára,9
2023,3404,2,85-89 ára,8
2023,3803,1,85-89 ára,7
2023,3104,1,85-89 ára,3
2023,804,2,85-89 ára,13
2023,1603,2,85-89 ára,5
2023,902,1,85-89 ára,25
2023,304,1,85-89 ára,20
2023,3804,2,85-89 ára,22
2023,1006,2,85-89 ára,18
2023,602,2,85-89 ára,7
2023,3002,1,85-89 ára,1
2023,1104,2,85-89 ára,20
2023,2406,2,85-89 ára,8
2023,1904,2,85-89 ára,10
2023,3904,2,85-89 ára,10
2023,3601,2,85-89 ára,21
2023,708,2,85-89 ára,11
2023,3301,1,85-89 ára,8
2023,3904,1,85-89 ára,8
2023,204,2,85-89 ára,7
2023,3402,2,85-89 ára,5
2023,1201,2,85-89 ára,19
2023,206,2,85-89 ára,2
2023,1203,1,85-89 ára,18
2023,2901,1,85-89 ára,7
2023,2902,2,85-89 ára,7
2023,1101,1,85-89 ára,3
2023,801,1,85-89 ára,10
2023,805,2,85-89 ára,10
2023,3403,2,85-89 ára,25
2023,3305,2,85-89 ára,17
2023,2102,2,85-89 ára,7
2023,2403,1,85-89 ára,18
2023,1703,1,85-89 ára,2
2023,1004,1,85-89 ára,4
2023,203,1,85-89 ára,3
2023,1503,1,85-89 ára,5
2023,1804,2,85-89 ára,11
2023,104,2,85-89 ára,3
2023,3603,1,85-89 ára,16
2023,2106,1,85-89 ára,15
2023,2503,2,85-89 ára,16
2023,2103,2,85-89 ára,21
2023,2204,2,85-89 ára,3
2023,1503,2,85-89 ára,7
2023,403,2,85-89 ára,6
2023,1401,1,85-89 ára,2
2023,503,1,85-89 ára,11
2023,2804,1,85-89 ára,7
2023,4201,1,85-89 ára,6
2023,4101,2,85-89 ára,17
2023,1703,2,85-89 ára,2
2023,1005,1,85-89 ára,2
2023,202,2,85-89 ára,6
2023,2703,1,85-89 ára,9
2023,202,1,85-89 ára,3
2023,1203,2,85-89 ára,24
2023,2704,1,85-89 ára,6
2023,2702,2,85-89 ára,36
2023,1901,1,85-89 ára,15
2023,4204,2,85-89 ára,6
2023,4204,1,85-89 ára,4
2023,707,2,85-89 ára,10
2023,2303,2,85-89 ára,13
2023,304,2,85-89 ára,31
2023,1808,2,85-89 ára,20
2023,1102,2,85-89 ára,7
2023,2402,1,85-89 ára,3
2023,1202,2,85-89 ára,5
2023,3803,2,85-89 ára,5
2023,203,2,85-89 ára,5
2023,104,1,85-89 ára,2
2023,401,2,85-89 ára,8
2023,502,2,85-89 ára,7
2023,1205,1,85-89 ára,6
2023,3903,2,85-89 ára,14
2023,1002,2,85-89 ára,4
2023,2902,1,85-89 ára,9
2023,704,2,85-89 ára,27
2023,902,2,85-89 ára,33
2023,4002,2,85-89 ára,19
2023,2106,2,85-89 ára,13
2023,1807,2,85-89 ára,4
2023,2002,1,85-89 ára,4
2023,3304,1,85-89 ára,5
2023,4201,2,85-89 ára,13
2023,1808,1,85-89 ára,18
2023,3006,2,85-89 ára,26
2023,2007,1,85-89 ára,9
2023,402,1,85-89 ára,5
2023,3402,1,85-89 ára,6
2023,701,2,85-89 ára,100
2023,2201,1,85-89 ára,21
2023,702,2,85-89 ára,8
2023,2301,2,85-89 ára,8
2023,3504,2,85-89 ára,14
2023,3301,2,85-89 ára,9
2023,3504,1,85-89 ára,23
2023,3003,1,85-89 ára,4
2023,3501,2,85-89 ára,10
2023,1403,1,85-89 ára,1
2023,501,1,85-89 ára,38
2023,2502,1,85-89 ára,12
2023,1802,1,85-89 ára,4
2023,1810,1,85-89 ára,5
2023,1103,1,85-89 ára,9
2023,4203,1,85-89 ára,3
2023,3704,2,85-89 ára,5
2023,302,2,85-89 ára,13
2023,1902,1,85-89 ára,2
2023,3005,2,85-89 ára,3
2023,3003,2,85-89 ára,3
2023,1301,2,85-89 ára,8
2023,601,1,85-89 ára,42
2023,2803,2,85-89 ára,27
2023,2701,2,85-89 ára,7
2023,3103,2,85-89 ára,6
2023,504,2,85-89 ára,14
2023,2003,1,85-89 ára,12
2023,3005,1,85-89 ára,2
2023,1206,2,85-89 ára,1
2023,2904,2,85-89 ára,12
2023,2205,1,85-89 ára,4
2023,1805,1,85-89 ára,38
2023,3102,2,85-89 ára,13
2023,301,2,85-89 ára,7
2023,2804,2,85-89 ára,8
2023,201,1,85-89 ára,6
2023,1003,2,85-89 ára,2
2023,3304,2,85-89 ára,9
2023,1803,1,85-89 ára,3
2023,4002,1,85-89 ára,25
2023,1810,2,85-89 ára,3
2023,2803,1,85-89 ára,16
2023,1502,1,85-89 ára,15
2023,1501,2,85-89 ára,2
2023,807,1,85-89 ára,10
2023,3503,2,85-89 ára,16
2023,1701,2,85-89 ára,7
2023,4003,2,85-89 ára,12
2023,606,1,85-89 ára,7
2023,1811,2,85-89 ára,4
2023,2201,2,85-89 ára,30
2023,803,1,85-89 ára,6
2023,4001,1,85-89 ára,8
2023,3303,2,85-89 ára,7
2023,2202,2,85-89 ára,1
2023,208,1,85-89 ára,6
2023,405,1,85-89 ára,2
2023,1202,1,85-89 ára,2
2023,102,2,85-89 ára,16
2023,1303,2,85-89 ára,10
2023,2105,2,85-89 ára,25
2023,1801,2,85-89 ára,9
2023,2302,2,85-89 ára,21
2023,2407,2,85-89 ára,1
2023,1603,1,85-89 ára,1
2023,207,2,85-89 ára,4
2023,1801,1,85-89 ára,6
2023,2006,2,85-89 ára,3
2023,2802,2,85-89 ára,4
2023,3802,2,85-89 ára,5
2023,3302,1,85-89 ára,9
2023,3901,1,85-89 ára,9
2023,2001,2,85-89 ára,13
2023,3602,2,85-89 ára,25
2023,2602,2,85-89 ára,13
2023,3101,1,85-89 ára,4
2023,4202,2,85-89 ára,10
2023,602,1,85-89 ára,12
2023,806,2,85-89 ára,13
2023,1803,2,85-89 ára,3
2023,2004,2,85-89 ára,9
2023,603,2,85-89 ára,5
2023,3203,2,85-89 ára,20
2023,802,1,85-89 ára,6
2023,2503,1,85-89 ára,16
2023,605,1,85-89 ára,28
2023,2204,1,85-89 ára,3
2023,3205,2,85-89 ára,2
2023,404,1,85-89 ára,14
2023,1004,2,85-89 ára,9
2023,1003,1,85-89 ára,2
2023,4003,1,85-89 ára,10
2023,603,1,85-89 ára,1
2023,3004,2,85-89 ára,3
2023,2601,1,85-89 ára,8
2023,3105,1,85-89 ára,7
2023,2104,1,85-89 ára,5
2023,4103,1,85-89 ára,9
2023,2601,2,85-89 ára,7
2023,3204,2,85-89 ára,13
2023,1705,1,85-89 ára,7
2023,705,1,85-89 ára,8
2023,2303,1,85-89 ára,7
2023,3303,1,85-89 ára,14
2023,3305,1,85-89 ára,14
2023,1802,2,85-89 ára,8
2023,3102,1,85-89 ára,9
2023,1702,1,85-89 ára,37
2023,3201,1,85-89 ára,2
2023,1706,1,85-89 ára,13
2023,2401,1,85-89 ára,6
2023,3104,2,85-89 ára,6
2023,707,1,85-89 ára,7
2023,2501,2,85-89 ára,14
2023,701,1,85-89 ára,47
2023,2903,2,85-89 ára,21
2023,2602,1,85-89 ára,17
2023,3901,2,85-89 ára,13
2023,3902,1,85-89 ára,5
2023,303,1,85-89 ára,3
2023,2705,2,85-89 ára,6
2023,807,2,85-89 ára,7
2023,1006,1,85-89 ára,24
2023,4101,1,85-89 ára,7
2023,3503,1,85-89 ára,8
2023,2002,2,85-89 ára,14
2023,1005,2,85-89 ára,3
2023,1001,2,85-89 ára,1
2023,3804,1,85-89 ára,10
2023,1101,2,85-89 ára,5
2023,1806,2,85-89 ára,16
2023,3201,2,85-89 ára,3
2023,2504,1,85-89 ára,9
2023,2104,2,85-89 ára,10
2023,2401,2,85-89 ára,5
2023,2103,1,85-89 ára,15
2023,1809,1,85-89 ára,3
2023,1902,2,85-89 ára,4
2023,905,1,85-89 ára,2
2023,3601,1,85-89 ára,15
2023,2502,2,85-89 ára,10
2023,3703,2,85-89 ára,23
2023,3704,1,85-89 ára,3
2023,2006,1,85-89 ára,2
2023,2008,2,85-89 ára,3
2023,2005,2,85-89 ára,3
2023,2301,1,85-89 ára,6
2023,3004,1,85-89 ára,1
2023,3502,1,85-89 ára,11
2023,2202,1,85-89 ára,1
2023,3602,1,85-89 ára,15
2023,3801,2,85-89 ára,8
2023,201,2,85-89 ára,10
2023,606,2,85-89 ára,11
2023,504,1,85-89 ára,5
2023,1704,1,85-89 ára,14
2023,4203,2,85-89 ára,3
2023,804,1,85-89 ára,7
2023,905,2,85-89 ára,1
2023,3006,1,85-89 ára,23
2023,1404,2,85-89 ára,6
2023,3401,2,85-89 ára,16
2023,1205,2,85-89 ára,5
2023,3105,2,85-89 ára,5
2023,205,2,85-89 ára,4
2023,1002,1,85-89 ára,3
2023,3202,2,85-89 ára,21
2023,1804,1,85-89 ára,10
2023,1204,2,85-89 ára,6
2023,3204,1,85-89 ára,12
2023,3205,1,85-89 ára,2
2023,3801,1,85-89 ára,7
2023,3404,1,85-89 ára,4
2023,2302,1,85-89 ára,14
2023,2802,1,85-89 ára,7
2023,1504,1,85-89 ára,7
2023,1001,1,85-89 ára,4
2023,1103,2,85-89 ára,12
2023,205,1,85-89 ára,1
2023,2008,1,85-89 ára,3
2023,703,2,85-89 ára,13
2023,302,1,85-89 ára,6
2023,3702,2,85-89 ára,9
2023,904,2,85-89 ára,2
2023,803,2,85-89 ára,2
2023,103,1,85-89 ára,4
2023,706,2,85-89 ára,10
2023,1601,1,85-89 ára,5
2023,503,2,85-89 ára,21
2023,2404,1,85-89 ára,1
2023,3501,1,85-89 ára,7
2023,101,2,85-89 ára,5
2023,1304,2,85-89 ára,3
2023,3701,1,85-89 ára,7
2023,4103,2,85-89 ára,4
2023,3202,1,85-89 ára,10
2023,1502,2,85-89 ára,12
2023,2105,1,85-89 ára,11
2023,1807,1,85-89 ára,5
2023,801,2,85-89 ára,4
2023,1706,2,85-89 ára,8
2023,502,1,85-89 ára,1
2023,1601,2,85-89 ára,3
2023,1704,2,85-89 ára,13
2023,1602,2,85-89 ára,4
2023,2102,1,85-89 ára,8
2023,1903,2,85-89 ára,31
2023,501,2,85-89 ára,45
2023,703,1,85-89 ára,9
2023,2205,2,85-89 ára,5
2023,901,1,85-89 ára,7
2023,4102,2,85-89 ára,18
2023,2904,1,85-89 ára,10
2023,206,1,85-89 ára,6
2023,2203,2,85-89 ára,1
2023,2504,2,85-89 ára,11
2023,605,2,85-89 ára,51
2023,204,1,85-89 ára,7
2023,1104,1,85-89 ára,12
2023,1301,1,85-89 ára,8
2023,2702,1,85-89 ára,29
2023,2704,2,85-89 ára,7
2023,1701,1,85-89 ára,10
2023,103,2,85-89 ára,1
2023,1204,1,85-89 ára,6
2023,1404,1,85-89 ára,4
2023,2404,2,85-89 ára,1
2023,3702,1,85-89 ára,7
2023,3503,1,90 ára og eldri,6
2023,1904,2,90 ára og eldri,7
2023,102,1,90 ára og eldri,7
2023,1004,2,90 ára og eldri,5
2023,2401,1,90 ára og eldri,2
2023,3304,1,90 ára og eldri,5
2023,401,1,90 ára og eldri,3
2023,4103,2,90 ára og eldri,1
2023,2101,2,90 ára og eldri,17
2023,2006,1,90 ára og eldri,4
2023,2601,2,90 ára og eldri,10
2023,3403,2,90 ára og eldri,16
2023,806,1,90 ára og eldri,2
2023,4102,2,90 ára og eldri,6
2023,706,2,90 ára og eldri,6
2023,2701,1,90 ára og eldri,6
2023,3702,1,90 ára og eldri,4
2023,403,1,90 ára og eldri,1
2023,2002,2,90 ára og eldri,15
2023,3501,1,90 ára og eldri,4
2023,2301,1,90 ára og eldri,4
2023,2801,1,90 ára og eldri,8
2023,2705,2,90 ára og eldri,7
2023,4204,1,90 ára og eldri,5
2023,1404,1,90 ára og eldri,3
2023,3302,2,90 ára og eldri,9
2023,2003,2,90 ára og eldri,5
2023,904,2,90 ára og eldri,2
2023,3201,1,90 ára og eldri,2
2023,3105,1,90 ára og eldri,2
2023,604,2,90 ára og eldri,6
2023,1603,2,90 ára og eldri,1
2023,2501,2,90 ára og eldri,10
2023,207,2,90 ára og eldri,5
2023,201,2,90 ára og eldri,7
2023,703,1,90 ára og eldri,8
2023,202,2,90 ára og eldri,5
2023,205,1,90 ára og eldri,3
2023,1206,2,90 ára og eldri,1
2023,3704,2,90 ára og eldri,2
2023,3502,1,90 ára og eldri,5
2023,1301,2,90 ára og eldri,3
2023,1502,1,90 ára og eldri,5
2023,601,1,90 ára og eldri,12
2023,703,2,90 ára og eldri,13
2023,2901,1,90 ára og eldri,2
2023,1203,1,90 ára og eldri,9
2023,1503,1,90 ára og eldri,2
2023,2303,2,90 ára og eldri,14
2023,3301,1,90 ára og eldri,2
2023,806,2,90 ára og eldri,6
2023,2205,1,90 ára og eldri,2
2023,1304,1,90 ára og eldri,1
2023,3006,1,90 ára og eldri,17
2023,2803,2,90 ára og eldri,14
2023,1809,2,90 ára og eldri,4
2023,1102,1,90 ára og eldri,2
2023,103,2,90 ára og eldri,2
2023,2702,2,90 ára og eldri,23
2023,3601,1,90 ára og eldri,5
2023,1502,2,90 ára og eldri,7
2023,1904,1,90 ára og eldri,4
2023,2201,2,90 ára og eldri,30
2023,701,1,90 ára og eldri,38
2023,603,1,90 ára og eldri,1
2023,3003,2,90 ára og eldri,2
2023,208,1,90 ára og eldri,9
2023,602,2,90 ára og eldri,12
2023,205,2,90 ára og eldri,5
2023,1103,1,90 ára og eldri,4
2023,207,1,90 ára og eldri,3
2023,2503,2,90 ára og eldri,10
2023,2502,2,90 ára og eldri,4
2023,3101,1,90 ára og eldri,3
2023,501,1,90 ára og eldri,20
2023,1706,1,90 ára og eldri,5
2023,702,2,90 ára og eldri,2
2023,2402,2,90 ára og eldri,3
2023,3603,1,90 ára og eldri,6
2023,1201,2,90 ára og eldri,5
2023,1002,2,90 ára og eldri,1
2023,3304,2,90 ára og eldri,3
2023,2403,2,90 ára og eldri,13
2023,2104,2,90 ára og eldri,8
2023,2008,2,90 ára og eldri,2
2023,405,1,90 ára og eldri,3
2023,3701,2,90 ára og eldri,9
2023,3903,1,90 ára og eldri,7
2023,101,1,90 ára og eldri,2
2023,1804,1,90 ára og eldri,3
2023,3702,2,90 ára og eldri,7
2023,2005,2,90 ára og eldri,3
2023,1806,1,90 ára og eldri,9
2023,2402,1,90 ára og eldri,1
2023,3003,1,90 ára og eldri,4
2023,1504,1,90 ára og eldri,1
2023,4002,2,90 ára og eldri,19
2023,2001,1,90 ára og eldri,10
2023,4201,2,90 ára og eldri,6
2023,1802,1,90 ára og eldri,4
2023,1303,2,90 ára og eldri,4
2023,2902,1,90 ára og eldri,3
2023,1804,2,90 ára og eldri,4
2023,602,1,90 ára og eldri,4
2023,1703,2,90 ára og eldri,2
2023,2903,1,90 ára og eldri,10
2023,2205,2,90 ára og eldri,2
2023,2004,1,90 ára og eldri,3
2023,3301,2,90 ára og eldri,5
2023,1201,1,90 ára og eldri,4
2023,1103,2,90 ára og eldri,2
2023,3704,1,90 ára og eldri,2
2023,402,2,90 ára og eldri,7
2023,4003,1,90 ára og eldri,3
2023,402,1,90 ára og eldri,2
2023,1504,2,90 ára og eldri,7
2023,3703,1,90 ára og eldri,16
2023,4002,1,90 ára og eldri,10
2023,2007,2,90 ára og eldri,6
2023,2005,1,90 ára og eldri,2
2023,4203,1,90 ára og eldri,1
2023,3203,1,90 ára og eldri,4
2023,1503,2,90 ára og eldri,3
2023,1603,1,90 ára og eldri,2
2023,2602,1,90 ára og eldri,7
2023,708,1,90 ára og eldri,5
2023,805,1,90 ára og eldri,4
2023,1903,2,90 ára og eldri,27
2023,3102,2,90 ára og eldri,5
2023,3504,1,90 ára og eldri,11
2023,102,2,90 ára og eldri,26
2023,2904,1,90 ára og eldri,4
2023,3103,1,90 ára og eldri,4
2023,2903,2,90 ára og eldri,13
2023,2106,1,90 ára og eldri,8
2023,401,2,90 ára og eldri,7
2023,702,1,90 ára og eldri,3
2023,2105,1,90 ára og eldri,6
2023,1705,1,90 ára og eldri,1
2023,604,1,90 ára og eldri,2
2023,103,1,90 ára og eldri,1
2023,1303,1,90 ára og eldri,3
2023,4001,2,90 ára og eldri,7
2023,3504,2,90 ára og eldri,17
2023,4203,2,90 ára og eldri,1
2023,2802,2,90 ára og eldri,2
2023,2006,2,90 ára og eldri,5
2023,2702,1,90 ára og eldri,14
2023,807,1,90 ára og eldri,4
2023,903,1,90 ára og eldri,1
2023,1601,2,90 ára og eldri,3
2023,3402,2,90 ára og eldri,6
2023,1202,2,90 ára og eldri,3
2023,605,2,90 ára og eldri,71
2023,301,1,90 ára og eldri,5
2023,3004,1,90 ára og eldri,2
2023,2703,1,90 ára og eldri,5
2023,3803,1,90 ára og eldri,2
2023,2703,2,90 ára og eldri,2
2023,707,2,90 ára og eldri,5
2023,302,2,90 ára og eldri,18
2023,3603,2,90 ára og eldri,4
2023,3802,2,90 ára og eldri,2
2023,2302,1,90 ára og eldri,2
2023,2504,2,90 ára og eldri,10
2023,3402,1,90 ára og eldri,1
2023,3801,1,90 ára og eldri,3
2023,3804,1,90 ára og eldri,6
2023,2701,2,90 ára og eldri,2
2023,802,1,90 ára og eldri,1
2023,704,1,90 ára og eldri,9
2023,3105,2,90 ára og eldri,3
2023,3503,2,90 ára og eldri,3
2023,1006,1,90 ára og eldri,6
2023,705,1,90 ára og eldri,3
2023,4101,2,90 ára og eldri,6
2023,1501,1,90 ára og eldri,3
2023,3501,2,90 ára og eldri,6
2023,804,1,90 ára og eldri,6
2023,202,1,90 ára og eldri,2
2023,805,2,90 ára og eldri,6
2023,3602,1,90 ára og eldri,5
2023,404,1,90 ára og eldri,2
2023,1302,1,90 ára og eldri,1
2023,3404,1,90 ára og eldri,2
2023,3202,2,90 ára og eldri,6
2023,2103,1,90 ára og eldri,4
2023,1205,1,90 ára og eldri,3
2023,706,1,90 ára og eldri,8
2023,1006,2,90 ára og eldri,16
2023,3401,2,90 ára og eldri,5
2023,2405,1,90 ára og eldri,2
2023,904,1,90 ára og eldri,1
2023,1801,2,90 ára og eldri,5
2023,2301,2,90 ára og eldri,8
2023,3203,2,90 ára og eldri,7
2023,601,2,90 ára og eldri,23
2023,2003,1,90 ára og eldri,3
2023,804,2,90 ára og eldri,12
2023,2403,1,90 ára og eldri,8
2023,2502,1,90 ára og eldri,3
2023,3602,2,90 ára og eldri,8
